gene_name	hits	sample
VFG000363(gb|NP_405472)	8	IBS9_T2_B2
VFG000364(gb|NP_405473)	4	IBS9_T2_B2
VFG000366(gb|NP_405475)	2	IBS9_T2_B2
VFG000368(gb|NP_405477)	5	IBS9_T2_B2
VFG043000(gi:109893895)	2	IBS9_T2_B2
VFG043001(gi:109893896)	2	IBS9_T2_B2
VFG043002(gi:109893897)	2	IBS9_T2_B2
VFG041554(gi:283786629)	2	IBS9_T2_B2
VFG041555(gi:283786627)	2	IBS9_T2_B2
VFG042679(gi:27525444)	4	IBS9_T2_B2
VFG042681(gi:27525446)	6	IBS9_T2_B2
VFG042682(gi:27525447)	17	IBS9_T2_B2
VFG042683(gi:27525448)	3	IBS9_T2_B2
VFG042684(gi:27525449)	4	IBS9_T2_B2
VFG042685(gi:27525450)	3	IBS9_T2_B2
VFG042686(gi:27525452)	8	IBS9_T2_B2
VFG042687(gi:27525453)	4	IBS9_T2_B2
VFG042692(gi:283520636)	2	IBS9_T2_B2
VFG012095(gi:126697767)	5	IBS9_T2_B2
VFG012102(gi:150015219)	2	IBS9_T2_B2
VFG012155(gi:110803836)	2	IBS9_T2_B2
VFG019134(gi:187932712)	2	IBS9_T2_B2
VFG042837(gi:18311263)	2	IBS9_T2_B2
VFG042988(gi:209491037)	2	IBS9_T2_B2
VFG042991(gi:209491030)	5	IBS9_T2_B2
VFG042992(gi:209491031)	2	IBS9_T2_B2
VFG042993(gi:209491032)	7	IBS9_T2_B2
VFG043530(gi:293564048)	31	IBS9_T2_B2
VFG045610(gi:383330064)	31	IBS9_T2_B2
VFG045611(gi:529235529)	11	IBS9_T2_B2
VFG045614(gi:383327810)	2	IBS9_T2_B2
VFG045615(gi:529233143)	4	IBS9_T2_B2
VFG045629(gi:29376848)	6	IBS9_T2_B2
VFG045631(gi:529234607)	22	IBS9_T2_B2
VFG045650(gi:384512835)	2	IBS9_T2_B2
VFG000709(gi:2865270)	14	IBS9_T2_B2
VFG000715(gi:2865276)	6	IBS9_T2_B2
VFG000722(gi:2865283)	5	IBS9_T2_B2
VFG000723(gi:2897962)	16	IBS9_T2_B2
VFG000725(gi:2865286)	2	IBS9_T2_B2
VFG000734(gi:2865294)	5	IBS9_T2_B2
VFG000735(gi:2865295)	3	IBS9_T2_B2
VFG000740(gi:2897964)	7	IBS9_T2_B2
VFG000821(gi:15804238)	4	IBS9_T2_B2
VFG000832(gi:15804249)	3	IBS9_T2_B2
VFG000834(gi:15804251)	4	IBS9_T2_B2
VFG000927(gi:26246566)	57	IBS9_T2_B2
VFG000934(gi:26246575)	6	IBS9_T2_B2
VFG001445(gi:150860)	9	IBS9_T2_B2
VFG001731(gi:26249445)	5	IBS9_T2_B2
VFG012208(gi:117626478)	2	IBS9_T2_B2
VFG012211(gi:110644640)	2	IBS9_T2_B2
VFG012242(gi:91213841)	2	IBS9_T2_B2
VFG012243(gi:117625207)	2	IBS9_T2_B2
VFG012252(gi:91213843)	3	IBS9_T2_B2
VFG012257(gi:91213844)	7	IBS9_T2_B2
VFG012262(gi:117625211)	4	IBS9_T2_B2
VFG012263(gi:16132133)	28	IBS9_T2_B2
VFG012270(gi:16132134)	5	IBS9_T2_B2
VFG012277(gi:16132135)	9	IBS9_T2_B2
VFG012278(gi:15804889)	3	IBS9_T2_B2
VFG012284(gi:90111729)	9	IBS9_T2_B2
VFG012285(gi:15804890)	2	IBS9_T2_B2
VFG012286(gi:15834528)	2	IBS9_T2_B2
VFG012290(gi:117626623)	2	IBS9_T2_B2
VFG012291(gi:49176488)	4	IBS9_T2_B2
VFG012298(gi:16132138)	21	IBS9_T2_B2
VFG012299(gi:15804892)	4	IBS9_T2_B2
VFG012300(gi:15834530)	11	IBS9_T2_B2
VFG012302(gi:110644759)	2	IBS9_T2_B2
VFG012303(gi:91213962)	2	IBS9_T2_B2
VFG012305(gi:16132139)	12	IBS9_T2_B2
VFG012312(gi:16132140)	9	IBS9_T2_B2
VFG012313(gi:15804894)	7	IBS9_T2_B2
VFG012319(gi:16132141)	14	IBS9_T2_B2
VFG012320(gi:15804895)	8	IBS9_T2_B2
VFG012411(gi:15833837)	3	IBS9_T2_B2
VFG012447(gi:110640550)	2	IBS9_T2_B2
VFG012454(gi:15801137)	3	IBS9_T2_B2
VFG012455(gi:15830650)	4	IBS9_T2_B2
VFG012457(gi:91210167)	4	IBS9_T2_B2
VFG012458(gi:49176177)	14	IBS9_T2_B2
VFG012459(gi:26247147)	18	IBS9_T2_B2
VFG012460(gi:110640537)	11	IBS9_T2_B2
VFG012478(gi:110643970)	2	IBS9_T2_B2
VFG012510(gi:110640511)	2	IBS9_T2_B2
VFG012514(gi:110640512)	2	IBS9_T2_B2
VFG012518(gi:88770302)	3	IBS9_T2_B2
VFG012520(gi:88770303)	9	IBS9_T2_B2
VFG012522(gi:88770304)	10	IBS9_T2_B2
VFG012526(gi:88770306)	2	IBS9_T2_B2
VFG012527(gi:26248271)	5	IBS9_T2_B2
VFG012529(gi:91211194)	5	IBS9_T2_B2
VFG012531(gi:26248272)	4	IBS9_T2_B2
VFG012533(gi:91211195)	2	IBS9_T2_B2
VFG012535(gi:26248273)	7	IBS9_T2_B2
VFG012536(gi:110642110)	10	IBS9_T2_B2
VFG012539(gi:26248274)	8	IBS9_T2_B2
VFG012540(gi:110642111)	7	IBS9_T2_B2
VFG012541(gi:91211197)	6	IBS9_T2_B2
VFG012543(gi:26248275)	4	IBS9_T2_B2
VFG012545(gi:91211198)	2	IBS9_T2_B2
VFG012547(gi:26248276)	3	IBS9_T2_B2
VFG012548(gi:110642113)	10	IBS9_T2_B2
VFG012549(gi:91211199)	2	IBS9_T2_B2
VFG012550(gi:117624162)	5	IBS9_T2_B2
VFG012552(gi:110642114)	8	IBS9_T2_B2
VFG012553(gi:91211200)	4	IBS9_T2_B2
VFG012554(gi:117624163)	10	IBS9_T2_B2
VFG012557(gi:91211201)	4	IBS9_T2_B2
VFG012566(gi:117624166)	4	IBS9_T2_B2
VFG012567(gi:26248288)	4	IBS9_T2_B2
VFG012569(gi:91211204)	5	IBS9_T2_B2
VFG012570(gi:117624167)	2	IBS9_T2_B2
VFG012581(gi:26247466)	2	IBS9_T2_B2
VFG012585(gi:88770312)	2	IBS9_T2_B2
VFG012586(gi:26247465)	4	IBS9_T2_B2
VFG012587(gi:110641371)	2	IBS9_T2_B2
VFG012591(gi:15804043)	2	IBS9_T2_B2
VFG012592(gi:15833633)	3	IBS9_T2_B2
VFG012595(gi:91213001)	2	IBS9_T2_B2
VFG012597(gi:15804044)	7	IBS9_T2_B2
VFG012600(gi:110643744)	2	IBS9_T2_B2
VFG012602(gi:117625783)	3	IBS9_T2_B2
VFG012607(gi:91213007)	6	IBS9_T2_B2
VFG012608(gi:117625784)	2	IBS9_T2_B2
VFG012609(gi:15804047)	7	IBS9_T2_B2
VFG012613(gi:91213008)	8	IBS9_T2_B2
VFG012615(gi:15804048)	4	IBS9_T2_B2
VFG012621(gi:15804049)	7	IBS9_T2_B2
VFG012630(gi:110643751)	2	IBS9_T2_B2
VFG012631(gi:91213011)	2	IBS9_T2_B2
VFG012632(gi:117625788)	2	IBS9_T2_B2
VFG012633(gi:26250982)	2	IBS9_T2_B2
VFG018191(gi:16128279)	9	IBS9_T2_B2
VFG018194(gi:26246303)	5	IBS9_T2_B2
VFG018195(gi:110640562)	2	IBS9_T2_B2
VFG018198(gi:16128278)	3	IBS9_T2_B2
VFG018201(gi:26246302)	3	IBS9_T2_B2
VFG018202(gi:110640561)	4	IBS9_T2_B2
VFG018203(gi:91209355)	3	IBS9_T2_B2
VFG018205(gi:16128277)	4	IBS9_T2_B2
VFG018208(gi:110640560)	7	IBS9_T2_B2
VFG018209(gi:91209354)	4	IBS9_T2_B2
VFG018211(gi:16128276)	15	IBS9_T2_B2
VFG018214(gi:26246300)	15	IBS9_T2_B2
VFG018215(gi:110640559)	8	IBS9_T2_B2
VFG018216(gi:91209353)	17	IBS9_T2_B2
VFG018218(gi:16128275)	19	IBS9_T2_B2
VFG018220(gi:15829574)	6	IBS9_T2_B2
VFG018221(gi:26246299)	3	IBS9_T2_B2
VFG018223(gi:91209352)	25	IBS9_T2_B2
VFG018225(gi:90111108)	3	IBS9_T2_B2
VFG018228(gi:26246298)	7	IBS9_T2_B2
VFG018230(gi:91209351)	2	IBS9_T2_B2
VFG033057(gi:215488970)	28	IBS9_T2_B2
VFG033063(gi:260845688)	38	IBS9_T2_B2
VFG033064(gi:260869677)	2	IBS9_T2_B2
VFG033065(gi:260858271)	4	IBS9_T2_B2
VFG033067(gi:387506401)	4	IBS9_T2_B2
VFG033071(gi:260843868)	2	IBS9_T2_B2
VFG033079(gi:386640462)	2	IBS9_T2_B2
VFG033080(gi:386630724)	4	IBS9_T2_B2
VFG033108(gi:218702827)	2	IBS9_T2_B2
VFG033109(gi:386641961)	2	IBS9_T2_B2
VFG033122(gi:386622205)	2	IBS9_T2_B2
VFG033145(gi:218559971)	2	IBS9_T2_B2
VFG033146(gi:386625714)	16	IBS9_T2_B2
VFG033149(gi:386641967)	3	IBS9_T2_B2
VFG033153(gi:218701692)	2	IBS9_T2_B2
VFG033168(gi:260847128)	2	IBS9_T2_B2
VFG033171(gi:218703010)	2	IBS9_T2_B2
VFG033175(gi:387615045)	6	IBS9_T2_B2
VFG033181(gi:222159043)	2	IBS9_T2_B2
VFG033184(gi:291285694)	4	IBS9_T2_B2
VFG033194(gi:386622101)	2	IBS9_T2_B2
VFG033196(gi:387615046)	6	IBS9_T2_B2
VFG033197(gi:218561489)	2	IBS9_T2_B2
VFG033226(gi:291285696)	9	IBS9_T2_B2
VFG033245(gi:386627279)	8	IBS9_T2_B2
VFG033257(gi:260871036)	13	IBS9_T2_B2
VFG033258(gi:260858484)	3	IBS9_T2_B2
VFG033259(gi:218703015)	4	IBS9_T2_B2
VFG033261(gi:386622104)	4	IBS9_T2_B2
VFG033262(gi:218707983)	10	IBS9_T2_B2
VFG033263(gi:387615049)	4	IBS9_T2_B2
VFG033271(gi:215489641)	3	IBS9_T2_B2
VFG033272(gi:291285698)	4	IBS9_T2_B2
VFG033273(gi:387509762)	2	IBS9_T2_B2
VFG033278(gi:260871037)	41	IBS9_T2_B2
VFG033279(gi:260858485)	12	IBS9_T2_B2
VFG033280(gi:410482683)	19	IBS9_T2_B2
VFG033283(gi:218695042)	11	IBS9_T2_B2
VFG033284(gi:387607091)	51	IBS9_T2_B2
VFG033285(gi:218703016)	8	IBS9_T2_B2
VFG033286(gi:386642063)	6	IBS9_T2_B2
VFG033288(gi:386622105)	10	IBS9_T2_B2
VFG033289(gi:218707984)	11	IBS9_T2_B2
VFG033290(gi:387615050)	6	IBS9_T2_B2
VFG033291(gi:218561493)	4	IBS9_T2_B2
VFG033294(gi:443615872)	7	IBS9_T2_B2
VFG033304(gi:260847134)	2	IBS9_T2_B2
VFG033305(gi:260871040)	2	IBS9_T2_B2
VFG033307(gi:410482684)	5	IBS9_T2_B2
VFG033311(gi:387607090)	11	IBS9_T2_B2
VFG033322(gi:443615873)	7	IBS9_T2_B2
VFG033326(gi:215489643)	2	IBS9_T2_B2
VFG033332(gi:260847135)	3	IBS9_T2_B2
VFG033333(gi:260871041)	5	IBS9_T2_B2
VFG033335(gi:410482685)	8	IBS9_T2_B2
VFG033339(gi:387607089)	4	IBS9_T2_B2
VFG033340(gi:218703018)	2	IBS9_T2_B2
VFG033343(gi:386622107)	2	IBS9_T2_B2
VFG033354(gi:215489644)	2	IBS9_T2_B2
VFG033355(gi:291285701)	6	IBS9_T2_B2
VFG033360(gi:260847136)	6	IBS9_T2_B2
VFG033362(gi:260858488)	4	IBS9_T2_B2
VFG033366(gi:386622108)	16	IBS9_T2_B2
VFG033368(gi:157157381)	2	IBS9_T2_B2
VFG033369(gi:387615053)	7	IBS9_T2_B2
VFG033394(gi:386605047)	2	IBS9_T2_B2
VFG033414(gi:387608612)	23	IBS9_T2_B2
VFG033422(gi:215488962)	4	IBS9_T2_B2
VFG033439(gi:215488964)	7	IBS9_T2_B2
VFG033445(gi:260845682)	2	IBS9_T2_B2
VFG033457(gi:215488966)	21	IBS9_T2_B2
VFG033472(gi:260845685)	13	IBS9_T2_B2
VFG033474(gi:260858274)	4	IBS9_T2_B2
VFG033475(gi:215488968)	20	IBS9_T2_B2
VFG033484(gi:215488969)	12	IBS9_T2_B2
VFG033491(gi:260869676)	2	IBS9_T2_B2
VFG033493(gi:215488971)	8	IBS9_T2_B2
VFG033499(gi:260845689)	3	IBS9_T2_B2
VFG033502(gi:215488974)	2	IBS9_T2_B2
VFG033511(gi:215488976)	32	IBS9_T2_B2
VFG033520(gi:215488977)	4	IBS9_T2_B2
VFG033527(gi:215488978)	6	IBS9_T2_B2
VFG033536(gi:215488979)	26	IBS9_T2_B2
VFG033544(gi:260858262)	2	IBS9_T2_B2
VFG033545(gi:215488980)	32	IBS9_T2_B2
VFG033546(gi:291285057)	2	IBS9_T2_B2
VFG033553(gi:260858261)	3	IBS9_T2_B2
VFG033554(gi:215488981)	2	IBS9_T2_B2
VFG033555(gi:291285058)	3	IBS9_T2_B2
VFG033560(gi:260869688)	9	IBS9_T2_B2
VFG033568(gi:260869690)	22	IBS9_T2_B2
VFG033570(gi:215488984)	6	IBS9_T2_B2
VFG033577(gi:260869691)	5	IBS9_T2_B2
VFG033579(gi:215488985)	7	IBS9_T2_B2
VFG033587(gi:215488986)	27	IBS9_T2_B2
VFG033588(gi:291285063)	4	IBS9_T2_B2
VFG033589(gi:387509099)	5	IBS9_T2_B2
VFG033594(gi:260869693)	14	IBS9_T2_B2
VFG033596(gi:215488987)	2	IBS9_T2_B2
VFG033602(gi:260869694)	2	IBS9_T2_B2
VFG033604(gi:215488988)	2	IBS9_T2_B2
VFG033609(gi:260845706)	2	IBS9_T2_B2
VFG033610(gi:260869695)	2	IBS9_T2_B2
VFG033612(gi:215488989)	3	IBS9_T2_B2
VFG033619(gi:260869696)	4	IBS9_T2_B2
VFG033623(gi:387509103)	2	IBS9_T2_B2
VFG033628(gi:260869697)	10	IBS9_T2_B2
VFG033630(gi:215488991)	3	IBS9_T2_B2
VFG033637(gi:260869698)	24	IBS9_T2_B2
VFG033646(gi:260869699)	2	IBS9_T2_B2
VFG033649(gi:291285070)	5	IBS9_T2_B2
VFG033657(gi:215488994)	2	IBS9_T2_B2
VFG033666(gi:215488995)	2	IBS9_T2_B2
VFG033669(gi:209399172)	4	IBS9_T2_B2
VFG033673(gi:260869702)	12	IBS9_T2_B2
VFG033675(gi:215488996)	2	IBS9_T2_B2
VFG033676(gi:291285073)	2	IBS9_T2_B2
VFG033681(gi:260845714)	4	IBS9_T2_B2
VFG033682(gi:260869703)	9	IBS9_T2_B2
VFG033687(gi:209400330)	2	IBS9_T2_B2
VFG033700(gi:260869705)	3	IBS9_T2_B2
VFG033702(gi:215488999)	3	IBS9_T2_B2
VFG033705(gi:209396252)	4	IBS9_T2_B2
VFG033711(gi:215489002)	12	IBS9_T2_B2
VFG033712(gi:291285078)	4	IBS9_T2_B2
VFG033717(gi:260845719)	4	IBS9_T2_B2
VFG033720(gi:215489001)	18	IBS9_T2_B2
VFG033727(gi:260869665)	2	IBS9_T2_B2
VFG033729(gi:215488975)	15	IBS9_T2_B2
VFG033738(gi:291285038)	4	IBS9_T2_B2
VFG033746(gi:215488972)	48	IBS9_T2_B2
VFG033755(gi:215488973)	9	IBS9_T2_B2
VFG033770(gi:260869689)	8	IBS9_T2_B2
VFG033817(gi:386605757)	2	IBS9_T2_B2
VFG033824(gi:386640485)	33	IBS9_T2_B2
VFG033825(gi:386630755)	67	IBS9_T2_B2
VFG033826(gi:218706521)	16	IBS9_T2_B2
VFG033827(gi:386625733)	46	IBS9_T2_B2
VFG033837(gi:26249490)	17	IBS9_T2_B2
VFG033838(gi:260855975)	30	IBS9_T2_B2
VFG033839(gi:410480984)	16	IBS9_T2_B2
VFG033842(gi:218696653)	3	IBS9_T2_B2
VFG033843(gi:386638529)	4	IBS9_T2_B2
VFG033845(gi:386622094)	26	IBS9_T2_B2
VFG033877(gi:386617332)	4	IBS9_T2_B2
VFG033885(gi:386617331)	10	IBS9_T2_B2
VFG033893(gi:386617330)	15	IBS9_T2_B2
VFG033901(gi:386617329)	3	IBS9_T2_B2
VFG033903(gi:386641993)	2	IBS9_T2_B2
VFG033944(gi:218701710)	8	IBS9_T2_B2
VFG033945(gi:386640484)	2	IBS9_T2_B2
VFG033947(gi:386622240)	6	IBS9_T2_B2
VFG033951(gi:387615309)	10	IBS9_T2_B2
VFG033954(gi:410484659)	2	IBS9_T2_B2
VFG033958(gi:218701709)	18	IBS9_T2_B2
VFG033971(gi:218697851)	2	IBS9_T2_B2
VFG033972(gi:218701708)	3	IBS9_T2_B2
VFG033973(gi:386640482)	4	IBS9_T2_B2
VFG033975(gi:386622242)	11	IBS9_T2_B2
VFG033987(gi:386640481)	8	IBS9_T2_B2
VFG033995(gi:260854496)	4	IBS9_T2_B2
VFG033996(gi:410484662)	2	IBS9_T2_B2
VFG034000(gi:218701706)	6	IBS9_T2_B2
VFG034001(gi:386640480)	5	IBS9_T2_B2
VFG034002(gi:386630761)	13	IBS9_T2_B2
VFG034008(gi:410482044)	7	IBS9_T2_B2
VFG034012(gi:387607658)	2	IBS9_T2_B2
VFG034013(gi:218699464)	2	IBS9_T2_B2
VFG034017(gi:218705467)	2	IBS9_T2_B2
VFG034029(gi:218699463)	6	IBS9_T2_B2
VFG034030(gi:386639495)	2	IBS9_T2_B2
VFG034032(gi:386619562)	4	IBS9_T2_B2
VFG034033(gi:218705468)	2	IBS9_T2_B2
VFG034034(gi:387612527)	2	IBS9_T2_B2
VFG034046(gi:218699462)	4	IBS9_T2_B2
VFG034047(gi:386639496)	2	IBS9_T2_B2
VFG034048(gi:386629708)	4	IBS9_T2_B2
VFG034049(gi:386619563)	4	IBS9_T2_B2
VFG034050(gi:218705469)	2	IBS9_T2_B2
VFG034053(gi:386599809)	4	IBS9_T2_B2
VFG034054(gi:386624594)	2	IBS9_T2_B2
VFG034058(gi:410482041)	6	IBS9_T2_B2
VFG034070(gi:386599810)	2	IBS9_T2_B2
VFG034071(gi:386624595)	3	IBS9_T2_B2
VFG034073(gi:222156711)	5	IBS9_T2_B2
VFG034090(gi:222156712)	3	IBS9_T2_B2
VFG034092(gi:410482039)	10	IBS9_T2_B2
VFG034095(gi:218695586)	23	IBS9_T2_B2
VFG034096(gi:387607663)	5	IBS9_T2_B2
VFG034097(gi:218699459)	8	IBS9_T2_B2
VFG034098(gi:386639499)	4	IBS9_T2_B2
VFG034099(gi:386629711)	6	IBS9_T2_B2
VFG034100(gi:386619566)	8	IBS9_T2_B2
VFG034102(gi:387612531)	2	IBS9_T2_B2
VFG034104(gi:386599812)	6	IBS9_T2_B2
VFG034105(gi:386624597)	4	IBS9_T2_B2
VFG034106(gi:386604060)	6	IBS9_T2_B2
VFG034107(gi:222156713)	13	IBS9_T2_B2
VFG034108(gi:387617311)	3	IBS9_T2_B2
VFG034109(gi:410482038)	22	IBS9_T2_B2
VFG034113(gi:387607664)	10	IBS9_T2_B2
VFG034114(gi:218699458)	8	IBS9_T2_B2
VFG034115(gi:386639500)	16	IBS9_T2_B2
VFG034117(gi:386619568)	3	IBS9_T2_B2
VFG034118(gi:218705473)	10	IBS9_T2_B2
VFG034120(gi:218558836)	8	IBS9_T2_B2
VFG034121(gi:386599813)	4	IBS9_T2_B2
VFG034122(gi:386624598)	16	IBS9_T2_B2
VFG034124(gi:222156714)	8	IBS9_T2_B2
VFG034125(gi:387617312)	6	IBS9_T2_B2
VFG034126(gi:410482037)	2	IBS9_T2_B2
VFG034131(gi:218699457)	2	IBS9_T2_B2
VFG034133(gi:386629713)	2	IBS9_T2_B2
VFG034135(gi:218705474)	4	IBS9_T2_B2
VFG034137(gi:218558837)	2	IBS9_T2_B2
VFG034139(gi:386624599)	4	IBS9_T2_B2
VFG034141(gi:222156715)	4	IBS9_T2_B2
VFG034153(gi:387612534)	4	IBS9_T2_B2
VFG034158(gi:222156716)	2	IBS9_T2_B2
VFG034160(gi:410482035)	2	IBS9_T2_B2
VFG034165(gi:218699455)	2	IBS9_T2_B2
VFG034168(gi:386619571)	4	IBS9_T2_B2
VFG034170(gi:387612535)	2	IBS9_T2_B2
VFG034175(gi:222156717)	5	IBS9_T2_B2
VFG034177(gi:410482034)	2	IBS9_T2_B2
VFG034181(gi:387607668)	2	IBS9_T2_B2
VFG034182(gi:218699454)	2	IBS9_T2_B2
VFG034183(gi:386639504)	2	IBS9_T2_B2
VFG034185(gi:386619572)	4	IBS9_T2_B2
VFG034186(gi:218705477)	2	IBS9_T2_B2
VFG034187(gi:387612536)	2	IBS9_T2_B2
VFG034189(gi:386599817)	6	IBS9_T2_B2
VFG034192(gi:222156718)	7	IBS9_T2_B2
VFG034194(gi:387606979)	9	IBS9_T2_B2
VFG034207(gi:387606978)	8	IBS9_T2_B2
VFG034220(gi:387606977)	8	IBS9_T2_B2
VFG034227(gi:218534496)	2	IBS9_T2_B2
VFG034232(gi:387616518)	2	IBS9_T2_B2
VFG034233(gi:387606976)	5	IBS9_T2_B2
VFG034234(gi:218700268)	4	IBS9_T2_B2
VFG034238(gi:218704667)	2	IBS9_T2_B2
VFG034247(gi:291284871)	3	IBS9_T2_B2
VFG034252(gi:387609224)	18	IBS9_T2_B2
VFG034253(gi:218702264)	5	IBS9_T2_B2
VFG034256(gi:386621150)	8	IBS9_T2_B2
VFG034257(gi:218707129)	6	IBS9_T2_B2
VFG034262(gi:222158205)	4	IBS9_T2_B2
VFG034264(gi:215488778)	4	IBS9_T2_B2
VFG034265(gi:291284872)	13	IBS9_T2_B2
VFG034266(gi:387508904)	21	IBS9_T2_B2
VFG034270(gi:387609225)	6	IBS9_T2_B2
VFG034271(gi:218702265)	10	IBS9_T2_B2
VFG034273(gi:386631409)	2	IBS9_T2_B2
VFG034275(gi:218707130)	2	IBS9_T2_B2
VFG034278(gi:386626310)	10	IBS9_T2_B2
VFG034288(gi:387609226)	2	IBS9_T2_B2
VFG034289(gi:218702267)	7	IBS9_T2_B2
VFG034293(gi:218707131)	30	IBS9_T2_B2
VFG034298(gi:222158207)	2	IBS9_T2_B2
VFG034300(gi:215488780)	5	IBS9_T2_B2
VFG034306(gi:387609227)	22	IBS9_T2_B2
VFG034307(gi:218702268)	22	IBS9_T2_B2
VFG034311(gi:218707132)	21	IBS9_T2_B2
VFG034324(gi:387609228)	5	IBS9_T2_B2
VFG034329(gi:218707133)	9	IBS9_T2_B2
VFG034342(gi:387609229)	11	IBS9_T2_B2
VFG034347(gi:218707134)	5	IBS9_T2_B2
VFG034354(gi:215488783)	3	IBS9_T2_B2
VFG034357(gi:209396092)	2	IBS9_T2_B2
VFG034358(gi:254795458)	2	IBS9_T2_B2
VFG034360(gi:387609230)	3	IBS9_T2_B2
VFG034361(gi:218702271)	4	IBS9_T2_B2
VFG034362(gi:386641117)	4	IBS9_T2_B2
VFG034364(gi:386621158)	2	IBS9_T2_B2
VFG034365(gi:218707135)	10	IBS9_T2_B2
VFG034374(gi:215485401)	4	IBS9_T2_B2
VFG034381(gi:260853524)	3	IBS9_T2_B2
VFG034382(gi:410484079)	2	IBS9_T2_B2
VFG034386(gi:387605798)	3	IBS9_T2_B2
VFG034387(gi:218698806)	2	IBS9_T2_B2
VFG034390(gi:386617797)	2	IBS9_T2_B2
VFG034392(gi:157156152)	4	IBS9_T2_B2
VFG034394(gi:386612489)	5	IBS9_T2_B2
VFG034397(gi:386622656)	3	IBS9_T2_B2
VFG034402(gi:215485400)	8	IBS9_T2_B2
VFG034405(gi:209398971)	3	IBS9_T2_B2
VFG034408(gi:260842499)	10	IBS9_T2_B2
VFG034409(gi:260853523)	3	IBS9_T2_B2
VFG034414(gi:387605797)	5	IBS9_T2_B2
VFG034417(gi:386617796)	5	IBS9_T2_B2
VFG034418(gi:218703573)	14	IBS9_T2_B2
VFG034419(gi:157155651)	2	IBS9_T2_B2
VFG034424(gi:386622655)	3	IBS9_T2_B2
VFG034435(gi:260842498)	7	IBS9_T2_B2
VFG034441(gi:387605796)	19	IBS9_T2_B2
VFG034442(gi:218698807)	3	IBS9_T2_B2
VFG034445(gi:386617795)	6	IBS9_T2_B2
VFG034446(gi:218703572)	13	IBS9_T2_B2
VFG034447(gi:157159226)	11	IBS9_T2_B2
VFG034448(gi:387610824)	2	IBS9_T2_B2
VFG034449(gi:386612487)	4	IBS9_T2_B2
VFG034453(gi:443616323)	3	IBS9_T2_B2
VFG034455(gi:222155098)	9	IBS9_T2_B2
VFG034457(gi:215485398)	9	IBS9_T2_B2
VFG034463(gi:260842497)	11	IBS9_T2_B2
VFG034464(gi:260853521)	15	IBS9_T2_B2
VFG034465(gi:410484082)	6	IBS9_T2_B2
VFG034469(gi:387605795)	11	IBS9_T2_B2
VFG034470(gi:218698808)	4	IBS9_T2_B2
VFG034472(gi:386627881)	18	IBS9_T2_B2
VFG034473(gi:386617794)	9	IBS9_T2_B2
VFG034474(gi:218703571)	51	IBS9_T2_B2
VFG034475(gi:157154909)	21	IBS9_T2_B2
VFG034476(gi:387610823)	9	IBS9_T2_B2
VFG034481(gi:443616322)	10	IBS9_T2_B2
VFG034483(gi:222155097)	9	IBS9_T2_B2
VFG034485(gi:215485397)	30	IBS9_T2_B2
VFG034486(gi:291281183)	10	IBS9_T2_B2
VFG034487(gi:387505287)	11	IBS9_T2_B2
VFG034488(gi:209396118)	5	IBS9_T2_B2
VFG034491(gi:260842496)	25	IBS9_T2_B2
VFG034492(gi:260853520)	27	IBS9_T2_B2
VFG034497(gi:387605794)	4	IBS9_T2_B2
VFG034498(gi:218698809)	25	IBS9_T2_B2
VFG034499(gi:386637712)	3	IBS9_T2_B2
VFG034501(gi:386617793)	19	IBS9_T2_B2
VFG034502(gi:218703570)	34	IBS9_T2_B2
VFG034503(gi:157158770)	13	IBS9_T2_B2
VFG034505(gi:386612485)	14	IBS9_T2_B2
VFG034511(gi:222155096)	14	IBS9_T2_B2
VFG034514(gi:291281182)	2	IBS9_T2_B2
VFG034516(gi:209398078)	2	IBS9_T2_B2
VFG034519(gi:260842495)	2	IBS9_T2_B2
VFG034520(gi:260853519)	3	IBS9_T2_B2
VFG034521(gi:410484084)	2	IBS9_T2_B2
VFG034525(gi:387605793)	10	IBS9_T2_B2
VFG034530(gi:218703569)	2	IBS9_T2_B2
VFG034531(gi:157158349)	6	IBS9_T2_B2
VFG034536(gi:386622651)	6	IBS9_T2_B2
VFG034545(gi:110640572)	10	IBS9_T2_B2
VFG034547(gi:91209367)	3	IBS9_T2_B2
VFG034548(gi:215485411)	2	IBS9_T2_B2
VFG034551(gi:209400580)	2	IBS9_T2_B2
VFG034554(gi:260842504)	4	IBS9_T2_B2
VFG034555(gi:260853528)	2	IBS9_T2_B2
VFG034560(gi:387605808)	34	IBS9_T2_B2
VFG034561(gi:386637726)	4	IBS9_T2_B2
VFG034563(gi:386617803)	11	IBS9_T2_B2
VFG034564(gi:218703583)	28	IBS9_T2_B2
VFG034565(gi:157156471)	2	IBS9_T2_B2
VFG034566(gi:387610830)	18	IBS9_T2_B2
VFG034570(gi:443616331)	6	IBS9_T2_B2
VFG034572(gi:222155109)	4	IBS9_T2_B2
VFG034627(gi:110643339)	2	IBS9_T2_B2
VFG034641(gi:260869845)	2	IBS9_T2_B2
VFG034651(gi:26246550)	2	IBS9_T2_B2
VFG034652(gi:15800285)	12	IBS9_T2_B2
VFG034658(gi:291281522)	4	IBS9_T2_B2
VFG034663(gi:260842797)	11	IBS9_T2_B2
VFG034664(gi:260866720)	8	IBS9_T2_B2
VFG034665(gi:260853822)	12	IBS9_T2_B2
VFG034666(gi:410483826)	5	IBS9_T2_B2
